text,metadata,level
"2. Báo cáo Giám đốc ĐHBK Hà Nội về tình hình học tập của LHS đại học (thông qua Phòng/Ban chức năng Công tác sinh viên) và sau đại học (thông qua Phòng/Ban chức năng Đào tạo) theo định kỳ hoặc yêu cầu đột xuất.
3. Tiếp nhận và hỗ trợ giải quyết các đề nghị chuyển đề tài nghiên cứu, đề cương thực tập và các vấn đề liên quan tới học tập trong phạm vi chức năng của đơn vị.
4. Tiếp nhận và thực hiện hỗ trợ, quản lý chuyên môn đối với LHS trao đổi.","{'source': 'Quy định QLSV nước ngoài 2023.txt', 'id': '27'}",0
"4. Tiếp nhận và thực hiện hỗ trợ, quản lý chuyên môn đối với LHS trao đổi.
5. Phối hợp với Phòng/ Ban chức năng Hợp tác đối ngoại hỗ trợ LHS trao đổi theo các nội dung thỏa thuận của dự án, chương trình hợp tác; chuẩn bị và bàn giao hồ sơ tiếp nhận LHS trao đổi cho Phòng/ Ban chức năng Hợp tác đối ngoại quản lý. 
Điều 15. Đoàn Thanh niên và Hội sinh viên Đại học
1. Phối hợp với Phòng/ Ban chức năng Công tác sinh viên, Phòng/Ban chức năng Hợp tác đối ngoại tổ chức các hoạt động giao lưu văn hoá, văn nghệ thể thao, CLB sinh viên quốc tế, ...
2. Lựa chọn sinh viên Việt Nam tham gia giúp đỡ LHS trong quá trình học tập và sinh hoạt tại ĐHBK Hà Nội.","{'source': 'Quy định QLSV nước ngoài 2023.txt', 'id': '28'}",0
"2. Lựa chọn sinh viên Việt Nam tham gia giúp đỡ LHS trong quá trình học tập và sinh hoạt tại ĐHBK Hà Nội. 
Chương IV ĐIỀU KHOẢN THI HÀNH
Điều 16. Tổ chức thực hiện
1. Trưởng các đơn vị căn cứ quy định, tổ chức thực hiện nhiệm vụ tại đơn vị. Các vấn đề phát sinh, vướng mắc trong quá trình thực hiện chưa quy định tại văn bản này, các đơn vị gửi Phòng/Ban chức năng Công tác sinh viên tổng hợp báo cáo Giám đốc Đại học để giải quyết.
2. Việc sửa đổi, bổ sung quy định này do Giám đốc Đại học quyết định.
Điều 17. Hiệu lực thi hành","{'source': 'Quy định QLSV nước ngoài 2023.txt', 'id': '29'}",0
"2. Việc sửa đổi, bổ sung quy định này do Giám đốc Đại học quyết định.
Điều 17. Hiệu lực thi hành
Quy định này có hiệu lực kể từ ngày ký. Những quy định, hướng dẫn trước đây về việc quản lý, hỗ trợ sinh viên nước ngoài học tập tại ĐHBK Hà Nội trái với Quy định này hết hiệu lực thi hành.","{'source': 'Quy định QLSV nước ngoài 2023.txt', 'id': '30'}",0
"Quy định quản lý, hỗ trợ sinh viên nước ngoài học tập tại Đại học Bách khoa Hà Nội năm 2023 nêu rõ phạm vi điều chỉnh và đối tượng áp dụng.  Đối tượng bao gồm lưu học sinh (LHS) theo Hiệp định, ngoài Hiệp định và lưu học sinh trao đổi.  Quy định này chi tiết hóa quyền lợi của LHS, bao gồm các quyền lợi chung như sinh viên trong nước, được nghỉ phép, có đại diện tập thể, được tư vấn học tập, tìm chỗ ở, thủ tục hành chính, bảo hiểm y tế, và học bổng.  Bên cạnh đó, quy định cũng nêu rõ trách nhiệm của LHS, bao gồm tuân thủ pháp luật Việt Nam, tôn trọng phong tục tập quán, đăng ký cư trú, duy trì quan hệ tốt đẹp, thực hiện các quy định của Bộ Giáo dục và Đào tạo và ĐHBK Hà Nội, có bảo hiểm y tế và đóng học phí đầy đủ.  Cuối cùng, quy định nhấn mạnh việc LHS phải thực hiện thủ tục khai báo tạm trú.
","{'id': ['0', '1', '2', '3', '6', '7', '8', '9'], 'source': ['Quy định QLSV nước ngoài 2023.txt']}",1
"Tóm tắt các cụm văn bản về quy định dành cho lưu học sinh (LHS) tại Đại học Bách Khoa Hà Nội:

**Điều 2: Hồ sơ quản lý lưu học sinh:**  Quy định hồ sơ cần thiết cho LHS, chia làm 2 loại:  LHS học tập dài hạn/ tích lũy tín chỉ (lý lịch, quyết định tiếp nhận, hộ chiếu, bảo hiểm y tế, ảnh) và LHS trao đổi (hộ chiếu, bảo hiểm y tế, các văn bản liên quan).

**Điều 3: Quyền lợi của lưu học sinh:** LHS được hưởng quyền lợi chung của sinh viên ĐHBK Hà Nội, được về nước nghỉ, mời thân nhân thăm và phải đóng học phí đầy đủ, đúng hạn.

**Điều 5: Đăng ký cư trú:** LHS phải khai báo tạm trú và thông báo mọi thay đổi về thông tin cư trú, kế hoạch học tập cho trường (Phòng/Ban Công tác sinh viên hoặc Hợp tác đối ngoại tùy thuộc loại LHS).

**Điều 6: Thủ tục cấp, gia hạn, thay đổi thị thực:** LHS phải có thị thực phù hợp mục đích nhập cảnh.  Việc cấp, gia hạn, thay đổi thị thực cần chuẩn bị hồ sơ theo quy định của trường và cơ quan quản lý xuất nhập cảnh, đồng thời phải đóng lệ phí theo quy định.

**Điều 7: Điều chỉnh thời gian học tập, tạm ngừng học tập, chuyển ngành học, chuyển cơ sở giáo dục:**  Quy định về điều chỉnh thời gian học tập, tạm ngừng học tập, chuyển ngành/cơ sở giáo dục khác nhau tùy thuộc vào loại LHS (Hiệp định, ngoài Hiệp định, trao đổi).  Nói chung, cần có sự đồng ý của cả phía gửi đào tạo/trao đổi và ĐHBK Hà Nội bằng văn bản.  LHS ngoài Hiệp định tuân theo quy chế đào tạo hoặc thỏa thuận/hợp đồng.
","{'id': ['4', '5', '10', '11', '12', '13', '14', '15'], 'source': ['Quy định QLSV nước ngoài 2023.txt']}",1
"Cụm văn bản này nói về quy định quản lý lưu học sinh (LHS) tại Đại học Bách Khoa Hà Nội, tập trung vào hai khía cạnh chính: đào tạo và kỷ luật.

**Về đào tạo:** LHS ngoài Hiệp định sẽ tuân theo quy chế đào tạo hoặc thỏa thuận, hợp đồng đào tạo riêng với trường.

**Về kỷ luật:**  LHS được khen thưởng nếu có thành tích xuất sắc.  Nếu vi phạm, tùy mức độ sẽ bị khiển trách, cảnh cáo, buộc thôi học và trả về nước, hoặc bị đề nghị cơ quan chức năng xử lý theo pháp luật.  Việc xử lý kỷ luật đối với LHS theo Hiệp định cần báo cáo Bộ Giáo dục và Đào tạo, còn LHS ngoài Hiệp định và LHS trao đổi do Giám đốc ĐHBK Hà Nội quyết định.  Cuối cùng, quy định này do Giám đốc Đại học quyết định sửa đổi, bổ sung và có hiệu lực kể từ ngày ký, thay thế các quy định cũ.
","{'id': ['16', '17', '30'], 'source': ['Quy định QLSV nước ngoài 2023.txt']}",1
"Chương III của văn bản quy định trách nhiệm của các đơn vị liên quan đến việc quản lý sinh viên quốc tế (LHS) tại Đại học Bách Khoa Hà Nội.  Nội dung chính của từng điều như sau:

* **Điều 9 (Phòng/Ban Tuyển sinh):**  Chịu trách nhiệm hoàn thiện hồ sơ quản lý LHS dài hạn và bàn giao cho Phòng/Ban Công tác sinh viên; phối hợp cung cấp thông tin để giải quyết các vấn đề liên quan đến LHS.

* **Điều 10 (Phòng/Ban Đào tạo):** Quản lý, hỗ trợ LHS về học tập, báo cáo lãnh đạo nhà trường và các cơ quan chức năng; phối hợp với các đơn vị đào tạo để giải quyết các đề nghị của LHS về đăng ký học tập, chuyển ngành, đề tài nghiên cứu, thực tập, chuyển cơ sở đào tạo, nghỉ học; hỗ trợ LHS sau đại học về thủ tục hành chính và tổ chức lớp học phụ đạo; phối hợp cung cấp thông tin để giải quyết các vấn đề liên quan đến LHS.

* **Điều 11 (Phòng/Ban Hợp tác đối ngoại):** Hoàn thiện hồ sơ quản lý LHS học tích lũy tín chỉ và bàn giao cho Phòng/Ban Công tác sinh viên; hỗ trợ LHS theo nhiệm vụ được giao; cập nhật thông tin LHS lên hệ thống cơ sở dữ liệu điện tử; là đầu mối phối hợp thống kê, báo cáo; chủ trì phối hợp cung cấp thông tin và giải quyết các vấn đề liên quan tới LHS Hiệp định và LHS ngoài Hiệp định.

* **Điều 14 (Các đơn vị đào tạo):** Bố trí giảng viên cố vấn, hướng dẫn thực tập, nghiên cứu, phụ đạo cho LHS; báo cáo tình hình học tập của LHS cho Giám đốc ĐHBK Hà Nội (qua Phòng/Ban Công tác sinh viên và Phòng/Ban Đào tạo); tiếp nhận và hỗ trợ giải quyết các đề nghị của LHS về chuyển đề tài, đề cương thực tập và các vấn đề học tập khác; tiếp nhận và hỗ trợ, quản lý chuyên môn đối với LHS trao đổi; lựa chọn sinh viên Việt Nam hỗ trợ LHS.

* **Điều 16 (Tổ chức thực hiện):** Trưởng các đơn vị chịu trách nhiệm thực hiện, trường hợp có vướng mắc thì báo cáo Phòng/Ban Công tác sinh viên để tổng hợp và báo cáo Giám đốc Đại","{'id': ['18', '19', '20', '25', '26', '27', '29'], 'source': ['Quy định QLSV nước ngoài 2023.txt']}",1
"Tóm tắt nội dung các cụm văn bản về quản lý sinh viên quốc tế (LHS) tại Đại học Bách Khoa Hà Nội:

**Nội dung chính:** Các văn bản nêu rõ trách nhiệm và nhiệm vụ của các đơn vị khác nhau trong việc quản lý và hỗ trợ LHS, bao gồm:

* **Quản lý hồ sơ:**  Phòng/Ban Công tác sinh viên chịu trách nhiệm tiếp nhận, quản lý hồ sơ LHS (học tích lũy tín chỉ và trao đổi), bao gồm cả việc hỗ trợ thủ tục hành chính, bảo hiểm và thị thực.  Các đơn vị khác có liên quan đến việc lập, bàn giao và quản lý hồ sơ này.

* **Hỗ trợ học tập và sinh hoạt:**  Nhiều đơn vị phối hợp hỗ trợ LHS trong học tập, bao gồm việc phổ biến quy định của trường, hỗ trợ thủ tục hành chính, thị thực, và tổ chức các hoạt động giao lưu văn hóa, thể thao để tạo điều kiện hòa nhập cho LHS.  Đoàn Thanh niên và Hội sinh viên cũng đóng vai trò quan trọng trong việc tổ chức các hoạt động giao lưu và lựa chọn sinh viên Việt Nam hỗ trợ LHS.

* **Báo cáo:**  Việc tổng hợp và báo cáo định kỳ/đột xuất về tình hình quản lý LHS cho lãnh đạo trường và các cơ quan chức năng cũng được đề cập.

* **Hợp tác quốc tế:** Phòng/Ban Hợp tác đối ngoại đóng vai trò quan trọng trong việc phối hợp với các đơn vị trong và ngoài trường để tổ chức các chương trình trao đổi học thuật và văn hóa, cũng như hỗ trợ LHS trao đổi theo các thỏa thuận hợp tác.


Tóm lại, các văn bản hướng dẫn một hệ thống quản lý LHS toàn diện, bao gồm quản lý hồ sơ, hỗ trợ học tập và sinh hoạt, tổ chức các hoạt động giao lưu văn hóa, và báo cáo định kỳ, với sự phối hợp chặt chẽ giữa các đơn vị chức năng của trường.
","{'id': ['21', '22', '23', '24', '28'], 'source': ['Quy định QLSV nước ngoài 2023.txt']}",1
"Dưới đây là tóm tắt chi tiết nội dung chính của từng cụm văn bản về quy định quản lý sinh viên quốc tế (LHS) tại Đại học Bách Khoa Hà Nội:

**Cụm văn bản 1:**  Quy định quản lý và hỗ trợ LHS năm 2023 tại Đại học Bách Khoa Hà Nội.  Quy định này xác định rõ đối tượng áp dụng (LHS theo Hiệp định, ngoài Hiệp định và trao đổi), quyền lợi (giống sinh viên trong nước, nghỉ phép, đại diện tập thể, tư vấn, chỗ ở, thủ tục hành chính, bảo hiểm y tế, học bổng) và trách nhiệm của LHS (tuân thủ pháp luật Việt Nam, tôn trọng phong tục, đăng ký cư trú, duy trì quan hệ tốt, thực hiện quy định của Bộ GD&ĐT và trường, có bảo hiểm y tế và đóng học phí đầy đủ).  Đặc biệt nhấn mạnh việc LHS phải thực hiện thủ tục khai báo tạm trú.

**Cụm văn bản 2:**  Chi tiết hơn về các điều khoản cụ thể liên quan đến quản lý LHS.  **Điều 2:**  Quy định hồ sơ cần thiết cho LHS (dài hạn/tích lũy tín chỉ và trao đổi). **Điều 3:**  Xác nhận quyền lợi chung của LHS, bao gồm cả việc đóng học phí đầy đủ. **Điều 5:**  Yêu cầu LHS khai báo tạm trú và thông báo thay đổi thông tin. **Điều 6:**  Quy định về thủ tục thị thực. **Điều 7:**  Quy định về điều chỉnh thời gian học tập, tạm ngừng học, chuyển ngành, chuyển cơ sở giáo dục, nhấn mạnh sự đồng ý của cả trường và đơn vị gửi đào tạo/trao đổi.

**Cụm văn bản 3:**  Tập trung vào hai khía cạnh: đào tạo và kỷ luật của LHS.  **Về đào tạo:** LHS ngoài Hiệp định tuân theo quy chế đào tạo riêng. **Về kỷ luật:**  Quy định về khen thưởng và xử lý vi phạm (khiển trách, cảnh cáo, buộc thôi học, đề nghị cơ quan chức năng xử lý), phân biệt cách thức xử lý đối với các loại LHS khác nhau (Hiệp định, ngoài Hiệp định, trao đổi) và quyền quyết định của Giám đốc Đại học.

**Cụm văn bản ","{'id': [], 'source': []}",2
"QUY ĐỊNH Về công tác tổ chức đội tuyển tham dự các kỳ thi Olympic môn học và kỳ thi về đổi mới, sáng tạo và khởi nghiệp /2023 
Chương I NHỮNG QUY ĐỊNH CHUNG
Điều 1. Phạm vi điều chỉnh","{'source': 'Quy định thi Olympic và ĐMST 2023.txt', 'id': '0'}",0
"Chương I NHỮNG QUY ĐỊNH CHUNG
Điều 1. Phạm vi điều chỉnh
Quy định này quy định về hoạt động tuyển chọn, bồi dưỡng đội tuyển và tham dự kỳ thi Olympic cấp quốc gia/quốc tế đối với các môn học/học phần đang được giảng dạy tại Đại học Bách khoa Hà Nội (sau đây gọi là ĐHBK Hà Nội hoặc Đại học) và các kỳ thi về đổi mới, sáng tạo và khởi nghiệp dành cho sinh viên (sau đây gọi chung là kỳ thi) do Giám đốc Đại học cử tham dự, bao gồm: mục đích, nhiệm vụ và quy trình thực hiện của các đơn vị liên quan, trách nhiệm và quyền lợi của cá nhân tham gia và phương thức hỗ trợ của Đại học.
Điều 2. Thành viên tham gia đội tuyển","{'source': 'Quy định thi Olympic và ĐMST 2023.txt', 'id': '1'}",0
"Điều 2. Thành viên tham gia đội tuyển
1. Thành viên đội tuyển tham dự kỳ thi Olympic môn học phải là sinh viên, học viên (sau đây gọi chung là sinh viên) đang học tập tại ĐHBK Hà Nội.
2. Thành viên đội tuyển tham dự kỳ thi về đổi mới, sáng tạo và khởi nghiệp là sinh viên đang học tập tại ĐHBK Hà Nội hoặc các cơ sở giáo dục đại học khác, tuy nhiên số lượng thành viên trong mỗi đội tuyển tối thiểu 50% là sinh viên ĐHBK Hà Nội.","{'source': 'Quy định thi Olympic và ĐMST 2023.txt', 'id': '2'}",0
"Điều 3. Mục đích tham dự kỳ thi Mục đích tham dự kỳ thi nhằm khuyến khích sự sáng tạo, tích cực trong hoạt động giảng dạy, học tập và nghiên cứu khoa học; tạo nguồn bồi dưỡng, đào tạo nhân tài; thúc đẩy tinh thần đổi mới sáng tạo và khởi nghiệp trong sinh viên; tạo tâm thế chủ động tìm kiếm, tự tạo việc làm của sinh viên sau khi tốt nghiệp, đồng thời góp phần xây dựng thương hiệu và nâng cao vị thế của ĐHBK Hà Nội. 
Chương II QUY TRÌNH TUYỂN CHỌN VÀ TỔ CHỨC ĐỘI TUYỂN
Điều 4. Tuyển chọn và tổ chức đội tuyển tham dự kỳ thi Olympic","{'source': 'Quy định thi Olympic và ĐMST 2023.txt', 'id': '3'}",0
"1. Sau khi có thông báo chính thức của cơ quan có thẩm quyền về kỳ thi Olympic môn học, các Trường, Viện hoặc Khoa (trong ĐHBK Hà Nội) phụ trách môn học (sau đây gọi chung là đơn vị chuyên môn) lập kế hoạch tổ chức đoàn tham dự và trình Giám đốc (qua Phòng/Ban chức năng Công tác sinh viên) phê duyệt. Bản kế hoạch bao gồm: Phương án tuyển chọn đội tuyển; kế hoạch tổ chức ôn luyện cho đội tuyển; kế hoạch tổ chức đoàn tham dự kỳ thi (đề xuất Trưởng đoàn và các thành viên của đoàn, thời gian thực hiện, phương tiện di chuyển và nơi lưu trú) kèm dự toán chi tiết về chi phí tham dự kỳ thi và đề xuất hỗ trợ của Đại học về cơ sở vật chất và kinh phí triển khai.","{'source': 'Quy định thi Olympic và ĐMST 2023.txt', 'id': '4'}",0
"2. Đơn vị chuyên môn chủ trì phối hợp với các đơn vị liên quan trong ĐHBK Hà Nội tổ chức tuyển chọn đội tuyển tham dự kỳ thi Olympic môn học theo kế hoạch đã được Giám đốc Đại học phê duyệt.
3. Sau khi tuyển chọn xong đội tuyển, đơn vị chuyên môn lựa chọn, phân công giảng viên có trình độ cao về chuyên môn và nghiệp vụ sư phạm giảng dạy cho các thành viên của đội tuyển theo đề cương bồi dưỡng kiến thức môn học phù hợp với nội dung thi.","{'source': 'Quy định thi Olympic và ĐMST 2023.txt', 'id': '5'}",0
"3. Sau khi tuyển chọn xong đội tuyển, đơn vị chuyên môn lựa chọn, phân công giảng viên có trình độ cao về chuyên môn và nghiệp vụ sư phạm giảng dạy cho các thành viên của đội tuyển theo đề cương bồi dưỡng kiến thức môn học phù hợp với nội dung thi.
4. Đơn vị chuyên môn tổ chức đưa đội tuyển tham dự kỳ thi theo đúng kế hoạch đã được phê duyệt; thực hiện nghiêm túc quy định của ban tổ chức kỳ thi; giữ gìn hình ảnh và uy tín của ĐHBK Hà Nội. Trong trường hợp có sự thay đổi về kế hoạch triển khai, Trưởng đoàn phải báo cáo Giám đốc Đại học (qua Phòng/Ban chức năng Công tác sinh viên) quyết định điều chỉnh kế hoạch.","{'source': 'Quy định thi Olympic và ĐMST 2023.txt', 'id': '6'}",0
"5. Sau khi kết thúc kỳ thi, đơn vị chuyên môn lập báo cáo bằng văn bản về kết quả hoạt động của đoàn và gửi Giám đốc Đại học (qua Phòng/Ban chức năng Công tác sinh viên). 
Điều 5. Tuyển chọn và tổ chức đội tuyển tham dự kỳ thi về đổi mới, sáng tạo và khởi nghiệp","{'source': 'Quy định thi Olympic và ĐMST 2023.txt', 'id': '7'}",0
"Điều 5. Tuyển chọn và tổ chức đội tuyển tham dự kỳ thi về đổi mới, sáng tạo và khởi nghiệp
1. Sau khi có thông báo chính thức của cơ quan có thẩm quyền về việc tổ chức kỳ thi về đổi mới, sáng tạo và khởi nghiệp, Phòng/Ban chức năng Công tác sinh viên lập kế hoạch tuyển chọn và tổ chức đoàn tham dự trình Giám đốc Đại học phê duyệt. Bản kế hoạch bao gồm: Phương án tuyển chọn đội tuyển; kế hoạch tổ chức bồi dưỡng kiến thức cho đội tuyển; kế hoạch tổ chức đoàn tham dự kỳ thi (đề xuất Trưởng đoàn và các thành viên của đoàn, thời gian thực hiện, phương tiện di chuyển và nơi lưu trú) kèm dự toán chi tiết về chi phí tham dự và đề xuất hỗ trợ của Đại học về cơ sở vật chất và kinh phí triển khai.","{'source': 'Quy định thi Olympic và ĐMST 2023.txt', 'id': '8'}",0
"2. Phòng/Ban chức năng Công tác sinh viên chủ trì phối hợp với các đơn vị liên quan trong ĐHBK Hà Nội tổ chức tuyển chọn đội tuyển tham dự kỳ thi về đổi mới, sáng tạo và khởi nghiệp theo kế hoạch đã được Giám đốc Đại học phê duyệt.
3. Sau khi tuyển chọn xong đội tuyển, Phòng/Ban chức năng Công tác sinh viên chủ trì phối hợp với các đơn vị liên quan trong và ngoài ĐHBK Hà Nội mời chuyên gia phù hợp bồi dưỡng kiến thức cho các thành viên của đội tuyển.","{'source': 'Quy định thi Olympic và ĐMST 2023.txt', 'id': '9'}",0
"3. Sau khi tuyển chọn xong đội tuyển, Phòng/Ban chức năng Công tác sinh viên chủ trì phối hợp với các đơn vị liên quan trong và ngoài ĐHBK Hà Nội mời chuyên gia phù hợp bồi dưỡng kiến thức cho các thành viên của đội tuyển.
4. Phòng/Ban chức năng Công tác sinh viên tổ chức đưa đội tuyển tham dự kỳ thi theo kế hoạch đã được Giám đốc Đại học phê duyệt; thực hiện nghiêm túc quy định của Ban tổ chức kỳ thi; giữ gìn hình ảnh và uy tín của ĐHBK Hà Nội. Trong trường hợp có sự thay đổi về kế hoạch triển khai, Trưởng đoàn phải báo cáo Giám đốc Đại học (qua Phòng/Ban chức năng Công tác sinh viên) quyết định điều chỉnh kế hoạch.","{'source': 'Quy định thi Olympic và ĐMST 2023.txt', 'id': '10'}",0
"5. Sau khi kết thúc kỳ thi, Phòng/Ban chức năng Công tác sinh viên lập báo cáo bằng văn bản về kết quả hoạt động của đoàn để báo cáo Giám đốc Đại học.
Điều 5. Trách nhiệm và quyền lợi của cá nhân tham gia đội tuyển
1. Thành viên tham gia đội tuyển phải tham dự đầy đủ khóa học bồi dưỡng kiến thức theo kế hoạch của Đại học với thái độ học tập tích cực và ý thức trách nhiệm cao trong suốt quá trình học tập.
2. Thành viên tham gia đội tuyển được tạo điều kiện thuận lợi để dự thi, không phải chi trả các khoản chi phí học tập bồi dưỡng, chi phí tham dự kỳ thi; được Giám đốc Đại học khen thưởng nếu đoạt giải trong kỳ thi theo quy định hiện hành của ĐHBK Hà Nội.","{'source': 'Quy định thi Olympic và ĐMST 2023.txt', 'id': '11'}",0
"2. Thành viên tham gia đội tuyển được tạo điều kiện thuận lợi để dự thi, không phải chi trả các khoản chi phí học tập bồi dưỡng, chi phí tham dự kỳ thi; được Giám đốc Đại học khen thưởng nếu đoạt giải trong kỳ thi theo quy định hiện hành của ĐHBK Hà Nội.
3. Sinh viên đoạt giải của kỳ thi Olympic môn học được miễn thi và công nhận điểm học phần/ môn học đoạt giải hoặc cộng điểm thưởng vào điểm thi kết thúc học phần theo quy định hiện hành của ĐHBK Hà Nội.
4. Giảng viên, cán bộ của ĐHBK Hà Nội tham gia giảng dạy bồi dưỡng đội tuyển tham dự kỳ thi được ghi nhận thành tích khi bình xét thi đua khen thưởng theo quy định hiện hành của Đại học nếu có sinh viên đoạt giải cao trong kỳ thi.","{'source': 'Quy định thi Olympic và ĐMST 2023.txt', 'id': '12'}",0
"4. Giảng viên, cán bộ của ĐHBK Hà Nội tham gia giảng dạy bồi dưỡng đội tuyển tham dự kỳ thi được ghi nhận thành tích khi bình xét thi đua khen thưởng theo quy định hiện hành của Đại học nếu có sinh viên đoạt giải cao trong kỳ thi. 
Điều 6. Phương thức hỗ trợ của Đại học ĐHBK Hà Nội hỗ trợ kinh phí và cơ sở vật chất đối với hoạt động bồi dưỡng kiến thức cho đội tuyển; hỗ trợ thủ tục, kinh phí đăng ký tham dự các kỳ thi; áo đồng phục ĐHBK Hà Nội cho sinh viên tham gia đội tuyển; kinh phí tổ chức buổi giao lưu gặp mặt đội tuyển; chi phí đi lại và lưu trú trong thời gian đoàn tham dự kỳ thi. Kinh phí hỗ trợ được xác định theo chi phí thực tế và không vượt quá dự toán đã được Giám đốc Đại học phê duyệt.","{'source': 'Quy định thi Olympic và ĐMST 2023.txt', 'id': '13'}",0
"Chương III TỔ CHỨC THỰC HIỆN
Điều 7. Phòng/Ban chức năng Công tác sinh viên
1. Tham mưu cho Giám đốc Đại học trong công tác tổ chức đội tuyển tham dự các kỳ thi Olympic cấp quốc gia/quốc tế, các kỳ thi về đổi mới, sáng tạo và khởi nghiệp.
2. Chủ trì phối hợp với các đơn vị liên quan của ĐHBK Hà Nội tổ chức tuyển chọn đội tuyển tham dự các kỳ thi về đổi mới, sáng tạo và khởi nghiệp.
3. Tư vấn, hướng dẫn các đơn vị chuyên môn tổ chức đoàn tham dự các kỳ thi Olympic môn học.
4. Đề xuất Giám đốc Đại học khen thưởng thành viên có nhiều đóng góp hoặc đạt thành tích cao trong các kỳ thi Olympic môn học và kỳ thi về đổi mới, sáng tạo và khởi nghiệp.","{'source': 'Quy định thi Olympic và ĐMST 2023.txt', 'id': '14'}",0
"4. Đề xuất Giám đốc Đại học khen thưởng thành viên có nhiều đóng góp hoặc đạt thành tích cao trong các kỳ thi Olympic môn học và kỳ thi về đổi mới, sáng tạo và khởi nghiệp.
5. Chủ trì phối hợp với các đơn vị liên quan tổ chức lễ khen thưởng cho cán bộ, sinh viên được Giám đốc ĐHBK Hà Nội khen thưởng tại khoản 4 Điều này.
6. Kiểm tra, giám sát các hoạt động liên quan đến công tác tuyển chọn, tổ chức đội tuyển tham dự kỳ thi.
Điều 8. Đơn vị chuyên môn
1. Chủ trì phối hợp với các đơn vị liên quan trong ĐHBK Hà Nội lập kế hoạch tổ chức đoàn tham dự kỳ thi Olympic môn học.
2. Chịu trách nhiệm tổ chức ôn luyện cho đội tuyển tham dự kỳ thi Olympic môn học.","{'source': 'Quy định thi Olympic và ĐMST 2023.txt', 'id': '15'}",0
"1. Chủ trì phối hợp với các đơn vị liên quan trong ĐHBK Hà Nội lập kế hoạch tổ chức đoàn tham dự kỳ thi Olympic môn học.
2. Chịu trách nhiệm tổ chức ôn luyện cho đội tuyển tham dự kỳ thi Olympic môn học.
3. Cử cán bộ dẫn đoàn tham dự kỳ thi Olympic môn học theo kế hoạch đã được Giám đốc Đại học phê duyệt.
4. Lập báo cáo tổng kết kỳ thi Olympic môn học do đơn vị phụ trách.
5. Phối hợp với Phòng/Ban chức năng Công tác sinh viên trong việc lựa chọn đội tuyển tham dự kỳ thi về đổi mới, sáng tạo vào khởi nghiệp.
6. Cử cán bộ hướng dẫn chuyên môn và tham gia dẫn đội/ nhóm sinh viên tham dự kỳ thi về đổi mới, sáng tạo vào khởi nghiệp.","{'source': 'Quy định thi Olympic và ĐMST 2023.txt', 'id': '16'}",0
"6. Cử cán bộ hướng dẫn chuyên môn và tham gia dẫn đội/ nhóm sinh viên tham dự kỳ thi về đổi mới, sáng tạo vào khởi nghiệp.
Điều 9. Các đơn vị có liên quan khác
1. Phòng/Ban chức năng Quản lý nghiên cứu:
a) Phối hợp với Phòng/Ban chức năng Công tác sinh viên trong công tác tuyển chọn đội tuyển và bồi dưỡng kiến thức cho các thành viên đội tuyển tham dự kỳ thi về đổi mới, sáng tạo và khởi nghiệp.
b) Phối hợp với Phòng/Ban chức năng Công tác sinh viên và các đơn vị liên quan trong ĐHBK Hà Nội tổ chức đoàn tham dự kỳ thi về đổi mới, sáng tạo và khởi nghiệp.","{'source': 'Quy định thi Olympic và ĐMST 2023.txt', 'id': '17'}",0
"b) Phối hợp với Phòng/Ban chức năng Công tác sinh viên và các đơn vị liên quan trong ĐHBK Hà Nội tổ chức đoàn tham dự kỳ thi về đổi mới, sáng tạo và khởi nghiệp.
2. Phòng/Ban chức năng Đào tạo: có trách nhiệm thực hiện thủ tục miễn thi và công nhận điểm học phần, cộng điểm thi kết thúc học phần cho sinh viên đạt giải trong kỳ thi Olympic môn học theo quy định hiện hành của ĐHBK Hà Nội.
3. Phòng/Ban chức năng Truyền thông và quản trị thương hiệu: Phối hợp với Phòng/Ban chức năng Công tác sinh viên và các đơn vị liên quan khác làm công tác truyền thông về các kỳ thi; tham gia tổ chức đoàn tham dự kỳ thi về đổi mới, sáng tạo và khởi nghiệp.","{'source': 'Quy định thi Olympic và ĐMST 2023.txt', 'id': '18'}",0
"4. Công ty trách nhiệm hữu hạn một thành viên đầu tư và phát triển công nghệ Bách khoa Hà Nội (BK-Holdings): Phối hợp với Phòng/Ban chức năng Công tác sinh viên trong công tác tuyển chọn đội tuyển và bồi dưỡng kiến thức cho các thành viên đội tuyển tham dự kỳ thi về đổi mới, sáng tạo và khởi nghiệp.
5. Phòng/ Ban chức năng Tài chính - Kế toán: Hỗ trợ, hướng dẫn các đơn vị chuyên môn lập dự toán và làm thủ tục thanh toán, quyết toán các khoản kinh phí do Đại học hỗ trợ quy định tại Điều 6 của Quy định này theo các quy định hiện hành của Nhà nước và của ĐHBK Hà Nội. 
Chương IV ĐIỀU KHOẢN THI HÀNH
Điều 10. Hiệu lực thi hành","{'source': 'Quy định thi Olympic và ĐMST 2023.txt', 'id': '19'}",0
"Chương IV ĐIỀU KHOẢN THI HÀNH
Điều 10. Hiệu lực thi hành
Quy định này có hiệu lực kể từ ngày ký quyết định ban hành. Các quy định trước đây về công tác tổ chức đội tuyển tham dự các kỳ thi Olympic môn học và kỳ thi về đổi mới, sáng tạo và khởi nghiệp trái với quy định này đều không còn hiệu lực thi hành.","{'source': 'Quy định thi Olympic và ĐMST 2023.txt', 'id': '20'}",0
